Lake,Species,d15N,TL,d2H,PC1,Category
Hirvijarvi,Roach,8.170367,3.612924966,-156.9947607,-1.857684648,Humic_Ac
Hirvijarvi,Roach,8.446703,3.694200261,-168.6781094,-1.857684648,Humic_Ac
Hirvijarvi,Roach,7.245405,3.340877319,-161.5030899,-1.857684648,Humic_Ac
Hirvijarvi,Roach,8.359936,3.668680555,-152.2542747,-1.857684648,Humic_Ac
Hirvijarvi,Ruffe,9.197802,3.915111731,-144.5106299,-1.857684648,Humic_Ac
Hirvijarvi,Ruffe,9.090291,3.883490849,-144.4420759,-1.857684648,Humic_Ac
Hirvijarvi,Ruffe,9.459153,3.991979672,-144.4353793,-1.857684648,Humic_Ac
Hirvijarvi,Ruffe,9.804604,4.093582908,-157.8632394,-1.857684648,Humic_Ac
Hirvijarvi,Ruffe,9.499677,4.003898496,-152.4484816,-1.857684648,Humic_Ac
Jerisjarvi,Burbot,5.29404311,2.181785114,-135.0641854,-0.727688324,Low_humic_Ac
Jerisjarvi,LSRwhitefish,7.615761265,2.864643395,-161.9306586,-0.727688324,Low_humic_Ac
Jerisjarvi,LSRwhitefish,7.84333175,2.93157589,-158.1713396,-0.727688324,Low_humic_Ac
Jerisjarvi,LSRwhitefish,7.732393219,2.898946911,-157.551586,-0.727688324,Low_humic_Ac
Jerisjarvi,LSRwhitefish,7.419727938,2.806986534,-162.6809345,-0.727688324,Low_humic_Ac
Jerisjarvi,LSRwhitefish,8.573470105,3.146322465,-158.9509004,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,8.974760408,3.264349025,-171.8750507,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,8.775984437,3.205885504,-173.844535,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,8.932174519,3.251823764,-172.5145562,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,8.884496657,3.237800863,-174.6255242,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,9.080968788,3.295586784,-170.0630988,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,8.73926348,3.195085223,-172.4658753,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,9.344695202,3.373153376,-172.9518002,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,9.565506471,3.438097867,-166.9672759,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,8.531317547,3.133924654,-166.8938333,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,9.315690331,3.364622532,-174.6784521,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch,7.449985577,2.815885839,-171.5778166,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch_predatory,10.11322094,3.599190358,-160.2146231,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch_predatory,8.49055422,3.12193544,-165.8186331,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch_predatory,4.307987015,1.891768615,-136.7188513,-0.727688324,Low_humic_Ac
Jerisjarvi,Perch_predatory,4.109060852,1.83326092,-126.1174711,-0.727688324,Low_humic_Ac
Jerisjarvi,Pike,2.173289784,1.263916489,-129.6447503,-0.727688324,Low_humic_Ac
Jerisjarvi,Pike,4.659486831,1.995150914,-132.8840962,-0.727688324,Low_humic_Ac
Jerisjarvi,Pike,1.024630441,0.926075505,-126.7995486,-0.727688324,Low_humic_Ac
Jerisjarvi,Pike,4.749323875,2.021573574,-132.3476961,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,7.669549875,2.880463574,-153.9457425,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,7.125255496,2.720376992,-149.5061742,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,7.743093015,2.902093909,-154.2283647,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,8.586171998,3.150058316,-154.3852215,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,7.83785589,2.929965343,-156.3167029,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,8.433969866,3.105292983,-152.1941439,-0.727688324,Low_humic_Ac
Jerisjarvi,Ruffe,7.320330499,2.777751993,-149.3113158,-0.727688324,Low_humic_Ac
Jerisjarvi,Vendace,7.970405895,2.968950639,-179.5140742,-0.727688324,Low_humic_Ac
Jerisjarvi,Vendace,8.650904902,3.169097406,-174.5240652,-0.727688324,Low_humic_Ac
Jerisjarvi,Vendace,8.51861031,3.130187231,-171.2738697,-0.727688324,Low_humic_Ac
Jerisjarvi,Vendace,9.494018033,3.417071856,-171.7201356,-0.727688324,Low_humic_Ac
Jerisjarvi,Vendace,9.024020747,3.27883736,-172.798347,-0.727688324,Low_humic_Ac
Joroisselka,Bleak,10.61585,3.131531241,-179.6667375,-0.615569015,Humic_Unac
Joroisselka,Bleak,11.0158,3.249163594,-167.7397104,-0.615569015,Humic_Unac
Joroisselka,Bleak,10.72754,3.164381241,-178.0945482,-0.615569015,Humic_Unac
Joroisselka,Bleak,10.50696,3.09950477,-178.6369628,-0.615569015,Humic_Unac
Joroisselka,Bleak,10.09899,2.979513594,-170.9970459,-0.615569015,Humic_Unac
Joroisselka,Perch_predatory,12.2692,3.617810653,-178.1458254,-0.615569015,Humic_Unac
Joroisselka,Perch_predatory,12.13132,3.577257711,-163.8701923,-0.615569015,Humic_Unac
Joroisselka,Perch_predatory,12.43032,3.665198888,-175.0329129,-0.615569015,Humic_Unac
Joroisselka,Perch_predatory,12.32852,3.635257711,-178.5217419,-0.615569015,Humic_Unac
Joroisselka,Perch_predatory,12.55895,3.703031241,-176.4427198,-0.615569015,Humic_Unac
Joroisselka,Perch,11.80306,3.480710653,-184.3816532,-0.615569015,Humic_Unac
Joroisselka,Perch,11.83577,3.490331241,-189.0143435,-0.615569015,Humic_Unac
Joroisselka,Perch,11.48203,3.386290064,-183.3822121,-0.615569015,Humic_Unac
Joroisselka,Perch,11.58844,3.417587123,-187.3372538,-0.615569015,Humic_Unac
Joroisselka,Perch,12.04792,3.5527283,-174.0300129,-0.615569015,Humic_Unac
Joroisselka,Perch,11.36632,3.352257711,-192.418703,-0.615569015,Humic_Unac
Joroisselka,Perch,11.59555,3.4196783,-187.6007442,-0.615569015,Humic_Unac
Joroisselka,Perch,11.61257,3.424684182,-194.9016273,-0.615569015,Humic_Unac
Joroisselka,Perch,11.75704,3.467175359,-190.3312925,-0.615569015,Humic_Unac
Joroisselka,Perch,11.65264,3.436469476,-191.2366028,-0.615569015,Humic_Unac
Joroisselka,Pike,13.50607,3.981595947,-171.5862964,-0.615569015,Humic_Unac
Joroisselka,Pike,13.84866,4.082357711,-171.0388712,-0.615569015,Humic_Unac
Joroisselka,Pike,12.94846,3.817593006,-173.6831858,-0.615569015,Humic_Unac
Joroisselka,Pike,11.49903,3.391290064,-163.0547556,-0.615569015,Humic_Unac
Joroisselka,Pike,12.9509,3.818310653,-163.61289,-0.615569015,Humic_Unac
Joroisselka,Roach,10.94955,3.2296783,-189.2069109,-0.615569015,Humic_Unac
Joroisselka,Roach,10.73346,3.166122417,-189.2454029,-0.615569015,Humic_Unac
Joroisselka,Roach,10.93925,3.226648888,-187.1592521,-0.615569015,Humic_Unac
Joroisselka,Roach,11.46328,3.380775359,-179.5044399,-0.615569015,Humic_Unac
Joroisselka,Roach,11.22735,3.311384182,-194.2527256,-0.615569015,Humic_Unac
Joroisselka,Roach,10.53985,3.1091783,-183.3791839,-0.615569015,Humic_Unac
Joroisselka,Roach,11.10039,3.274043006,-192.5684433,-0.615569015,Humic_Unac
Joroisselka,Ruffe,8.232901,2.430663888,-131.2567685,-0.615569015,Humic_Unac
Joroisselka,Ruffe,13.88881,4.094166535,-172.4339242,-0.615569015,Humic_Unac
Joroisselka,Ruffe,12.55048,3.700540064,-167.1903483,-0.615569015,Humic_Unac
Joroisselka,Ruffe,12.83903,3.785407711,-176.0432129,-0.615569015,Humic_Unac
Joroisselka,Ruffe,13.02588,3.840363594,-169.1397451,-0.615569015,Humic_Unac
Joroisselka,Smelt,13.15712,3.878963594,-198.6812731,-0.615569015,Humic_Unac
Joroisselka,Smelt,12.09953,3.567907711,-195.6531029,-0.615569015,Humic_Unac
Joroisselka,Smelt,12.04082,3.550640064,-190.6265623,-0.615569015,Humic_Unac
Joroisselka,Smelt,12.3748,3.648869476,-193.0306601,-0.615569015,Humic_Unac
Joroisselka,Smelt,11.75186,3.465651829,-190.7097285,-0.615569015,Humic_Unac
Joroisselka,Vendace,11.13088,3.283010653,-189.9384421,-0.615569015,Humic_Unac
Joroisselka,Vendace,10.68852,3.15290477,-181.2858863,-0.615569015,Humic_Unac
Joroisselka,Vendace,10.40496,3.06950477,-183.6920785,-0.615569015,Humic_Unac
Joroisselka,Vendace,10.43772,3.079140064,-183.7376524,-0.615569015,Humic_Unac
Joroisselka,Vendace,11.09748,3.273187123,-189.4340955,-0.615569015,Humic_Unac
Jyvasjarvi,Bleak,13.23567158,3.94880909,-200.930555,0.528474754,Humic_Unac
Jyvasjarvi,Bleak,12.45495988,3.719188001,-194.5385198,0.528474754,Humic_Unac
Jyvasjarvi,Bleak,11.8603191,3.544293653,-214.6700897,0.528474754,Humic_Unac
Jyvasjarvi,Bleak,12.44404192,3.715976837,-199.1972872,0.528474754,Humic_Unac
Jyvasjarvi,Bleak,12.32038258,3.679606441,-195.2958959,0.528474754,Humic_Unac
Jyvasjarvi,Perch_predatory,14.95980452,4.455907012,-196.4009147,0.528474754,Humic_Unac
Jyvasjarvi,Perch_predatory,14.36288208,4.28034159,-180.6546172,0.528474754,Humic_Unac
Jyvasjarvi,Perch_predatory,14.51918985,4.326314462,-182.4616551,0.528474754,Humic_Unac
Jyvasjarvi,Perch_predatory,14.73944684,4.391095931,-199.6937644,0.528474754,Humic_Unac
Jyvasjarvi,Perch_predatory,15.06114284,4.485712401,-196.7174033,0.528474754,Humic_Unac
Jyvasjarvi,Perch,14.36700118,4.28155309,-211.4786624,0.528474754,Humic_Unac
Jyvasjarvi,Perch,13.74240329,4.097847828,-209.7488464,0.528474754,Humic_Unac
Jyvasjarvi,Perch,14.62694624,4.358007519,-198.4637854,0.528474754,Humic_Unac
Jyvasjarvi,Perch,14.34418697,4.274843027,-201.7379571,0.528474754,Humic_Unac
Jyvasjarvi,Perch,14.54128286,4.332812408,-203.0796383,0.528474754,Humic_Unac
Jyvasjarvi,Perch,15.91971178,4.738232678,-185.8905656,0.528474754,Humic_Unac
Jyvasjarvi,Perch,13.16412382,3.927765631,-218.6197553,0.528474754,Humic_Unac
Jyvasjarvi,Perch,13.56314016,4.045123379,-220.0475812,0.528474754,Humic_Unac
Jyvasjarvi,Perch,13.04782019,3.893558681,-215.6086818,0.528474754,Humic_Unac
Jyvasjarvi,Perch,13.76509047,4.104520527,-230.216883,0.528474754,Humic_Unac
Jyvasjarvi,Perch,12.76123282,3.809268276,-218.3499505,0.528474754,Humic_Unac
Jyvasjarvi,Pike,14.7926414,4.406741389,-175.3327494,0.528474754,Humic_Unac
Jyvasjarvi,Pike,14.80059556,4.409080848,-197.7585156,0.528474754,Humic_Unac
Jyvasjarvi,Pike,15.03118764,4.476902049,-185.2283142,0.528474754,Humic_Unac
Jyvasjarvi,Pike,14.91581363,4.442968517,-187.2102933,0.528474754,Humic_Unac
Jyvasjarvi,Roach,12.64591171,3.775350303,-211.743249,0.528474754,Humic_Unac
Jyvasjarvi,Roach,12.64730307,3.775759527,-212.438715,0.528474754,Humic_Unac
Jyvasjarvi,Roach,12.8878977,3.846522653,-202.2289039,0.528474754,Humic_Unac
Jyvasjarvi,Roach,12.78132015,3.815176315,-212.1075237,0.528474754,Humic_Unac
Jyvasjarvi,Roach,13.4041553,3.998363123,-215.0476171,0.528474754,Humic_Unac
Jyvasjarvi,Ruffe,14.85249052,4.424344072,-176.2119718,0.528474754,Humic_Unac
Jyvasjarvi,Ruffe,15.66288104,4.662694224,-178.4429561,0.528474754,Humic_Unac
Jyvasjarvi,Ruffe,16.0179495,4.767126125,-177.314186,0.528474754,Humic_Unac
Jyvasjarvi,Ruffe,14.54433717,4.333710733,-171.2202669,0.528474754,Humic_Unac
Jyvasjarvi,Ruffe,15.3131553,4.559833712,-180.9454547,0.528474754,Humic_Unac
Jyvasjarvi,Smelt,14.97377432,4.460015776,-216.480107,0.528474754,Humic_Unac
Jyvasjarvi,Smelt,14.8750083,4.430966949,-217.4303456,0.528474754,Humic_Unac
Jyvasjarvi,Smelt,14.65891966,4.367411464,-215.9010866,0.528474754,Humic_Unac
Kakkisenjarvi,Perch_predatory,8.794099569,3.839863559,-134.7598683,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch_predatory,8.637257279,3.793733474,-132.1680839,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch_predatory,8.01649201,3.611155453,-149.4871759,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch_predatory,7.200911221,3.371278751,-90.63638904,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,7.87133441,3.568462042,-154.6537656,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,9.195571642,3.957943581,-155.4574095,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,8.081772001,3.630355451,-153.4473921,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,7.851595526,3.562656488,-157.9028683,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,9.903969426,4.16629587,-152.1197726,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,9.018516661,3.905868586,-149.0709271,-2.031699964,Humic_Ac
Kakkisenjarvi,Perch,7.365238418,3.419610279,-159.837773,-2.031699964,Humic_Ac
Kakkisenjarvi,Roach,8.274749075,3.687113414,-162.0379975,-2.031699964,Humic_Ac
Kakkisenjarvi,Roach,6.65547689,3.210856889,-143.6095833,-2.031699964,Humic_Ac
Kakkisenjarvi,Roach,7.769063712,3.538382425,-152.2668414,-2.031699964,Humic_Ac
Kakkisenjarvi,Roach,7.941650442,3.589143228,-157.0591875,-2.031699964,Humic_Ac
Kakkisenjarvi,Roach,7.797002752,3.546599789,-164.8222305,-2.031699964,Humic_Ac
Kakkisenjarvi,Roach,6.567185366,3.184888794,-158.1528667,-2.031699964,Humic_Ac
Kakkisenjarvi,Ruffe,10.33699401,4.293656042,-148.7693716,-2.031699964,Humic_Ac
Kakkisenjarvi,Ruffe,10.69611787,4.399280707,-157.1499352,-2.031699964,Humic_Ac
Kakkisenjarvi,Ruffe,8.808096283,3.84398024,-142.242843,-2.031699964,Humic_Ac
Kakkisenjarvi,Ruffe,9.783839042,4.130963404,-139.6424972,-2.031699964,Humic_Ac
Kakkisenjarvi,Ruffe,8.333466759,3.704383321,-142.5878625,-2.031699964,Humic_Ac
Kakskerranjarvi,Perch_predatory,13.27221187,4.069315956,-180.6705618,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch_predatory,12.55209992,3.857518324,-184.6906596,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch_predatory,12.70277796,3.901835396,-174.0629198,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch_predatory,12.81269046,3.9341626,-173.3309938,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch_predatory,12.15296646,3.740126131,-166.5347883,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,11.4303005,3.52757732,-177.2501356,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,12.49257484,3.840010949,-199.1692616,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,11.31785089,3.494503905,-191.5263627,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,11.84551908,3.64970043,-191.4221618,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,11.3252003,3.496665495,-184.9470055,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,11.37434861,3.511120881,-214.7130156,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,10.93694041,3.382471411,-207.3871157,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,11.26279876,3.478312101,-210.6158781,1.675538585,Low_humic_Unac
Kakskerranjarvi,Perch,10.46873449,3.244763787,-205.1062033,1.675538585,Low_humic_Unac
Kakskerranjarvi,Pike,14.00940441,4.286137292,-158.3729728,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,10.89960957,3.37149175,-172.8642537,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,10.46288187,3.243042428,-173.7665955,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,11.18430214,3.45522486,-185.2798651,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,11.31502597,3.493673045,-167.7568998,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,11.11612746,3.435173483,-184.5597648,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,9.687359402,3.014947584,-181.7954543,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,9.423234513,2.937263793,-159.7950234,1.675538585,Low_humic_Unac
Kakskerranjarvi,Roach,10.22243679,3.172323285,-185.7485503,1.675538585,Low_humic_Unac
Kakskerranjarvi,Ruffe,9.710138172,3.021647222,-133.2615254,1.675538585,Low_humic_Unac
Kakskerranjarvi,Ruffe,11.33794209,3.500413079,-158.4046584,1.675538585,Low_humic_Unac
Kakskerranjarvi,Ruffe,12.24481453,3.76714027,-136.9787479,1.675538585,Low_humic_Unac
Kakskerranjarvi,Ruffe,10.82784333,3.350384032,-158.074071,1.675538585,Low_humic_Unac
Kakskerranjarvi,Ruffe,12.42155587,3.819123016,-151.9638902,1.675538585,Low_humic_Unac
Kakskerranjarvi,Smelt,13.05408134,4.005159919,-201.4118887,1.675538585,Low_humic_Unac
Kakskerranjarvi,Smelt,13.78690733,4.220696974,-197.7905821,1.675538585,Low_humic_Unac
Kakskerranjarvi,Smelt,13.48854649,4.132943788,-203.0978274,1.675538585,Low_humic_Unac
Kakskerranjarvi,Smelt,13.40360241,4.107960232,-195.1687284,1.675538585,Low_humic_Unac
Kakskerranjarvi,Smelt,12.27282187,3.775377721,-194.5266481,1.675538585,Low_humic_Unac
Kilpisjarvi,Alpinebullhead,8.405023783,3.467705097,-240.519097,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,8.382582488,3.461104716,-218.6337805,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,7.561503559,3.219610913,-210.4570423,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,10.13675976,3.977039208,-188.5797579,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,7.472844393,3.193534688,-222.3657328,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,7.817641501,3.294945602,-217.3936738,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,7.093032009,3.081825163,-181.5642857,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,8.975421352,3.635469088,-206.3204603,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,8.904020006,3.614468692,-193.1894144,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,7.878089308,3.312724369,-205.9591843,-0.66365333,Polar
Kilpisjarvi,Alpinebullhead,7.670961953,3.251804559,-199.0418669,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,11.25055641,4.304626458,-154.5471236,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,11.27078843,4.310577052,-161.7835073,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,12.29113896,4.610680149,-155.6172088,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,12.64756774,4.715512143,-144.2212625,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,11.62310195,4.414198675,-147.4669136,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,11.97754997,4.518448093,-141.9897667,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,12.41151343,4.646084405,-159.3216769,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,12.94554538,4.803152625,-152.1622559,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,12.72380588,4.737935125,-141.1496231,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,12.79552807,4.759029887,-150.9839579,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,11.82874753,4.474682669,-186.1876723,-0.66365333,Polar
Kilpisjarvi,Arcticcharr,11.99098768,4.522400361,-276.6569623,-0.66365333,Polar
Kilpisjarvi,Browntrout,6.298628185,2.84817698,-183.2488968,-0.66365333,Polar
Kilpisjarvi,Browntrout,7.488133115,3.198031371,-172.1479507,-0.66365333,Polar
Kilpisjarvi,Browntrout,7.738672864,3.271719532,-180.7052609,-0.66365333,Polar
Kilpisjarvi,Browntrout,8.398452747,3.465772439,-161.6137851,-0.66365333,Polar
Kilpisjarvi,Browntrout,7.316904734,3.147670082,-186.6157999,-0.66365333,Polar
Kilpisjarvi,Browntrout,8.239248499,3.41894766,-173.7091583,-0.66365333,Polar
Kilpisjarvi,Browntrout,8.49619884,3.49452129,-189.6356767,-0.66365333,Polar
Kilpisjarvi,Browntrout,8.196378209,3.406338751,-182.2546549,-0.66365333,Polar
Kilpisjarvi,Browntrout,7.672722159,3.252322266,-179.5551752,-0.66365333,Polar
Kilpisjarvi,Browntrout,8.461775227,3.484396698,-171.6797002,-0.66365333,Polar
Kilpisjarvi,Browntrout,8.760575566,3.572279151,-182.3644603,-0.66365333,Polar
Kilpisjarvi,Browntrout,9.187580088,3.697868716,-176.5497408,-0.66365333,Polar
Kilpisjarvi,Burbot,7.496216308,3.200408781,-177.5917775,-0.66365333,Polar
Kilpisjarvi,Burbot,7.683917468,3.255615004,-179.2423003,-0.66365333,Polar
Kilpisjarvi,Burbot,6.726848106,2.974124015,-172.5745925,-0.66365333,Polar
Kilpisjarvi,Burbot,7.732951439,3.27003676,-179.8190857,-0.66365333,Polar
Kilpisjarvi,Burbot,7.959307586,3.336612098,-179.7777622,-0.66365333,Polar
Kilpisjarvi,Burbot,6.619168289,2.942453481,-173.116571,-0.66365333,Polar
Kilpisjarvi,Burbot,6.065236933,2.779532494,-175.6716819,-0.66365333,Polar
Kilpisjarvi,Burbot,8.007849768,3.35088921,-173.1567892,-0.66365333,Polar
Kilpisjarvi,Burbot,5.934887998,2.741194572,-175.109728,-0.66365333,Polar
Kilpisjarvi,Burbot,11.68581216,4.432642855,-151.5617512,-0.66365333,Polar
Kilpisjarvi,Burbot,9.087794149,3.66851991,-164.846506,-0.66365333,Polar
Kilpisjarvi,Burbot,11.50318833,4.378929964,-167.655781,-0.66365333,Polar
Kilpisjarvi,Grayling,8.000999544,3.348874438,-206.4717922,-0.66365333,Polar
Kilpisjarvi,Grayling,7.563038227,3.220062286,-173.5204325,-0.66365333,Polar
Kilpisjarvi,Grayling,7.428057202,3.180361985,-186.9892361,-0.66365333,Polar
Kilpisjarvi,Grayling,5.987623272,2.756704946,-157.8151762,-0.66365333,Polar
Kilpisjarvi,Grayling,7.190616254,3.110526412,-160.6031811,-0.66365333,Polar
Kilpisjarvi,Grayling,7.429842362,3.180887032,-153.9929952,-0.66365333,Polar
Kilpisjarvi,Grayling,6.31606874,2.853306555,-160.7446838,-0.66365333,Polar
Kilpisjarvi,Grayling,7.380698135,3.166432847,-147.1500355,-0.66365333,Polar
Kilpisjarvi,Grayling,7.338192305,3.153931133,-157.3339906,-0.66365333,Polar
Kilpisjarvi,Grayling,6.384774459,2.873514119,-167.4104009,-0.66365333,Polar
Kilpisjarvi,Grayling,7.232561718,3.122863313,-148.9187251,-0.66365333,Polar
Kilpisjarvi,Grayling,7.049919143,3.069144909,-157.6054843,-0.66365333,Polar
Kilpisjarvi,Grayling,5.548275445,2.627484997,-151.7907904,-0.66365333,Polar
Kilpisjarvi,Grayling,8.426354733,3.473978906,-155.9610803,-0.66365333,Polar
Kilpisjarvi,Grayling,7.859722446,3.307322351,-190.0916821,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.759039748,3.571827439,-177.6150794,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.962538519,3.631680019,-180.3225103,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.155358099,3.394274013,-197.1016944,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.127356964,3.386038385,-182.6993028,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.442297428,3.478667934,-184.1946468,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.301601728,3.437286845,-178.4399277,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.522950607,3.502389457,-182.4156738,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.66343584,3.543708643,-178.9519857,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.318857457,3.44236206,-183.1519509,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.731114755,3.563614206,-178.3188125,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.831312097,3.593084013,-179.9719554,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,7.7949672,3.28827669,-180.8696285,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.055225516,3.364823254,-181.6020224,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.319419922,3.442527491,-180.5743259,-0.66365333,Polar
Kilpisjarvi,LSRwhitefish,8.057655314,3.3655379,-186.8473381,-0.66365333,Polar
Kilpisjarvi,Minnow,8.13953967,3.389621534,-193.8791093,-0.66365333,Polar
Kilpisjarvi,Minnow,8.593168026,3.523041639,-194.6670441,-0.66365333,Polar
Kilpisjarvi,Minnow,8.27645026,3.429889355,-209.3995657,-0.66365333,Polar
Kilpisjarvi,Minnow,8.955910376,3.629730565,-211.3254066,-0.66365333,Polar
Kilpisjarvi,Minnow,9.38184508,3.755005478,-213.1511915,-0.66365333,Polar
Kilpisjarvi,Minnow,8.710855071,3.557655476,-211.2107672,-0.66365333,Polar
Kilpisjarvi,Minnow,9.249237477,3.716003242,-214.7690812,-0.66365333,Polar
Kilpisjarvi,Minnow,7.577168022,3.224218108,-186.6083863,-0.66365333,Polar
Kilpisjarvi,Minnow,7.164291614,3.102783871,-181.5505562,-0.66365333,Polar
Kilpisjarvi,Pike,8.413498866,3.470197768,-188.8613213,-0.66365333,Polar
Kilpisjarvi,Pike,9.022457668,3.649303298,-187.4953189,-0.66365333,Polar
Kilpisjarvi,Pike,9.757776264,3.865573474,-178.0130572,-0.66365333,Polar
Kilpisjarvi,Pike,9.499070149,3.78948344,-184.0967505,-0.66365333,Polar
Kilpisjarvi,Pike,9.713031721,3.852413314,-179.8129455,-0.66365333,Polar
Kilpisjarvi,Pike,9.630867607,3.828247398,-177.6390141,-0.66365333,Polar
Kilpisjarvi,Pike,9.776631934,3.871119259,-178.9068143,-0.66365333,Polar
Kilpisjarvi,Pike,9.755008941,3.864759555,-176.0987784,-0.66365333,Polar
Kilpisjarvi,Pike,9.881498044,3.901962232,-171.2341675,-0.66365333,Polar
Kilpisjarvi,Pike,9.984996431,3.932402934,-177.5857576,-0.66365333,Polar
Kilpisjarvi,Pike,10.04643899,3.950474275,-176.320473,-0.66365333,Polar
Kilpisjarvi,Pike,10.26337319,4.014278452,-181.0222901,-0.66365333,Polar
Kilpisjarvi,Pike,9.744595347,3.861696733,-171.1251834,-0.66365333,Polar
Koylionjarvi,Bleak,13.68885693,3.59854438,-205.0854115,6.066033227,Nutrient
Koylionjarvi,Bleak,13.54121309,3.555119719,-197.9730288,6.066033227,Nutrient
Koylionjarvi,Bleak,12.12034862,3.137218407,-185.632072,6.066033227,Nutrient
Koylionjarvi,Perch_predatory,15.08582167,4.009416362,-197.3227611,6.066033227,Nutrient
Koylionjarvi,Perch_predatory,16.45220464,4.411293707,-205.7342097,6.066033227,Nutrient
Koylionjarvi,Perch_predatory,15.56175565,4.149396945,-196.4936868,6.066033227,Nutrient
Koylionjarvi,Perch_predatory,15.44491774,4.115032852,-194.2371542,6.066033227,Nutrient
Koylionjarvi,Perch_predatory,15.46079905,4.119703826,-201.7078972,6.066033227,Nutrient
